area,ciudad,conglomerado,panelm,vivienda,hogar,p01,p02,p03,p04,p05a,p05b,p06,p07,p08,p09,p10a,p10b,p11,p12a,p12b,p15,p15aa,p15ab,cod_inf,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p42a,p43,p44a,p44b,p44c,p44d,p44e,p44f,p44g,p44h,p44i,p44j,p44k,p45,p46,p47a,p47b,p48,p49,p50,p51a,p51b,p51c,p52,p53,p54,p54a,p55,p56a,p56b,p57,p58,p61b1,p63,p64a,p64b,p65,p66,p67,p68a,p68b,p69,p70a,p70b,p71a,p71b,p72a,p72b,p73a,p73b,p74a,p74b,p75,p76,p77,p78,sd01,sd021,sd022,sd023,sd024,sd025,sd026,sd027,sd028,sd029,sd0210,sd0211,sd03,ced01a,estrato,fexp,nnivins,ingrl,ingpc,condact,empleo,desempleo,secemp,grupo1,rama1,prov,dominio,pobreza,epobreza,upm,id_vivienda,id_hogar,id_persona,periodo,mes
1,170150,170150,66,5,1,1,1,32,1,1,5,5,2, ,2,10,1, ,1,50410201,6,1, ,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,8291,3313,2, ,2,1,2,2,1,1,1,1,2,2,1,1,10,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,900,90,1,126, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"36,880405253818",5,1116.0,"628,666666666667",1,1, ,1,3,14,17,1,0,0,170150221801,1701502218010660508,17015022180106605108,1701502218010660510108,202508,8
1,170150,170150,55,4,1,2,1,35,3,10,10,6,2, ,5,8,3, ,2, ,6,1, ,2,1, , , ,22,1, ,1,1,2,1,4, , , , , , , , ,7020,2359,6,2, , , , , , , , , , , , ,5,8,1,1,2,1,1,22, , , , , , , , , , , ,5,300,2, ,0, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"29,0365968784961",5,300.0,"464,4",2,1, ,1,2,13,17,1,0,0,170150098802,1701500988020550411,17015009880205504111,1701500988020550410211,202511,11
2,170179,170179,51,1,1,1,2,32,1,1,10,6,2, ,5,6,4, , , ,6,1, ,1,1, , , ,60, ,1,4, , , , , , , , , , , , ,1010,5223,2, ,2,1,2,2,1,1,1,2,2,1,1,1,2,1,2, , , ,1,60, , , , , , , , , , , ,1, , , , ,600,100,1,67, , , ,2, ,2, ,1,120,2, ,2, ,2, , , , , , , , , , , , , , ,1,1723,"61,2697800455661",4,767.0,"226,25",1,1, ,1,5,3,17,6,0,0,170179902002,1701799020020510103,17017990200205101103,1701799020020510110103,202503,3
1,170151,170151,71,6,1,1,1,30,1,10,10,5,2, ,11,7,2, , , ,6,3,170,1,2,12,2, , , , , , , , , ,4,2, , , ,1,5,4,5320,8321,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,1,280,2, ,2, ,2, ,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1713,"184,776703535092",4,0.0,70,7, ,1, , , ,17,6,1,0,170151006003,1701510060030710610,17015100600307106110,1701510060030710610110,202510,10
1,170150,170150,58,4,1,1,1,30,1,1,10,1,2, ,2,8,3, ,1,20610303,6,1, ,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,4752,5223,2, ,2,2,2,2,1,1,1,2,2,2,1,1,3,1,1,10,1,1,1,40, , , , , , , , , , , ,1, , , , ,446,44,1,8, , , ,2, ,2, ,1,90,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"12,9839525048699",5,498.0,362,1,1, ,1,5,7,17,1,0,0,170150223105,1701502231050580412,17015022310505804112,1701502231050580410112,202512,12
1,170150,170150,53,2,1,1,2,30,1,10,10,5,2, ,3,7,3, , , ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"205,019593289674",4,0.0,"130,2",9, , , , , ,17,1,0,0,170150280601,1701502806010530204,17015028060105302104,1701502806010530210104,202504,4
1,170150,170150,63,2,1,1,1,34,1,1,10,5,2, ,2,9,5, ,1,30210205,6,1, ,1,1, , , ,50, ,1,4, , , , , , , , , , , , ,7310,1439,2, ,2,2,2,2,1,2,1,2,2,2,1,1,5,1,2, , , ,1,50, , , , , , , , , , , ,1, , , , ,2000,200,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"14,1182582282864",5,2200.0,1370,1,1, ,1,1,13,17,1,0,0,170150076903,1701500769030630202,17015007690306302102,1701500769030630210102,202502,2
1,170150,170150,58,5,1,3,2,30,3,1,10,6,2, ,2,9,5, ,1,30910205,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,8610,2211,2, ,3,2,2,2,1,2,1,2,2,2,1,1,1,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,500,50,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"25,1007192241372",5,550.0,460,1,1, ,1,2,17,17,1,0,0,170150207001,1701502070010580512,17015020700105805112,1701502070010580510312,202512,12
1,170150,170150,72,6,1,3,2,34,3,1,10,6,2, ,2,9,5, ,1,30410102,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,2511,2411,2, ,3,2,2,2,1,1,1,2,2,2,1,1,10,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,1000,100,1,15, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"34,6259010743386",5,1115.0,"478,333333333333",1,1, ,1,2,3,17,1,0,0,170150260002,1701502600020720608,17015026000207206108,1701502600020720610308,202508,8
1,170150,170150,75,6,1,1,2,31,1,10,10,5,2, ,5,4,6,1, , ,1,2,60160,1,1, , , ,48, ,1,4, , , , , , , , , , , , ,5630,9411,6,2, , , , , , , , , , , , ,3,4,1,1,3,2,1,48, , , , , , , , , , , ,5,470,1,10,100, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"45,5770109376645",3,380.0,245,4,1, ,2,9,9,17,1,0,0,170150172701,1701501727010750611,17015017270107506111,1701501727010750610111,202511,11
1,170150,170150,58,6,1,3,2,31,3,1,10,3,2, ,2,9,4, ,1,30910401,6,1, ,4,1, , , ,24,8, ,4, , , , , , , , , , , , ,8412,1112,1, ,3,2,2,2,1,1,1,2,2,2,1,1,1,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,1500,500,1,8, , , ,2, ,1,300,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"56,229023936548",5,2008.0,"1388,4",1,1, ,1,1,15,17,1,0,0,170150134904,1701501349040580603,17015013490405806103,1701501349040580610303,202503,3
1,170150,170150,73,1,1,3,2,35,3,10,10,3,2, ,5,9,3, ,2, ,6,1, ,3,1, , , ,40, ,1,4, , , , , , , , , , , , ,8620,3344,6,2, , , , , , , , , , , , ,0,8,1,1,3,1,1,40, , , , , , , , , , , ,5,0,2, ,0, , , , , , , ,2, ,1,200,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"29,3224605395465",5,0.0,523,4,1, ,1,3,17,17,1,0,0,170150157701,1701501577010730112,17015015770107301112,1701501577010730110312,202512,12
1,170150,170150,51,5,1,2,2,35,2,10,10,5,2, ,15,4,6,1, , ,6,2,131750,2,2,12,2, , , , , , , , , ,11, ,9, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"54,1537978244213",3,0.0,"121,25",9, , , , , ,17,1,0,0,170150246901,1701502469010510503,17015024690105105103,1701502469010510510203,202503,3
1,170150,170150,60,5,1,1,2,34,1,1,10,6,2, ,5,9,5, ,1,30730301,6,2,50451,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,8411,2161,1, ,3,2,2,2,1,2,1,2,2,2,1,1,3,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,1200,110,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"121,226529925128",5,1310.0,1310,1,1, ,1,2,15,17,1,0,0,170150329902,1701503299020600506,17015032990206005106,1701503299020600510106,202506,6
1,170150,170150,52,3,1,2,1,30,3,1,10,6,2, ,5,8,3, ,1,20910301,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,8620,3221,2, ,3,2,2,2,1,2,1,2,2,2,1,1,8,1,1,10,1,1,1,40, , , , , , , , , , , ,1, , , , ,900,40,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"36,3309774206911",5,940.0,520,1,1, ,1,3,17,17,1,0,0,170150021603,1701500216030520301,17015002160305203101,1701500216030520310201,202501,1
1,170155,170155,64,5,1,4,2,30,3,2,10,6,2, ,3,9,4, ,2, ,6,2,40550,2,2,12,2, , , , , , , , , ,11, ,8, ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1711,"30,3442039501197",5,0.0,"192,833333333333",9, , , , , ,17,6,0,0,170155041102,1701550411020640503,17015504110206405103,1701550411020640510403,202503,3
1,170150,170150,66,9,1,5,1,32,7,1,10,6,2, ,5,6,6, , , ,6,2,220150,4,1, , , ,60, ,1,4, , , , , , , , , , , , ,8010,5414,2, ,3,2,2,2,1,2,1,2,2,2,1,1,1,1,1,30,1,1,1,60, , , , , , , , , , , ,1, , , , ,470,45,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"68,5501146391172",4,515.0,206,1,1, ,1,5,14,17,1,0,0,170150364601,1701503646010660905,17015036460106609105,1701503646010660910505,202505,5
1,170150,170150,63,4,1,1,2,32,1,4,10,1,2, ,5,9,4, ,1,31030104,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,8423,5412,1, ,1,2,2,2,1,2,1,2,2,2,1,1,12,1,2, , , ,1,40, , , , , , , , , , , ,4, , , , ,1500,400,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"323,10906949633",5,1900.0,"1466,66666666667",1,1, ,1,5,15,17,1,0,0,170150209904,1701502099040630402,17015020990406304102,1701502099040630410102,202502,2
1,170150,170150,69,10,1,1,1,34,1,2,10,1,2, ,5,6,6, , , ,6,1, ,1,1, , , ,50, ,1,4, , , , , , , , , , , , ,4922,8322,6,2, , , , , , , , , , , , ,10,3,1,1,3,1,1,50, , , , , , , , , , , ,2,900,1,30,430, , , , , , , ,2, ,2, ,1,150,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"22,9153826874335",4,500.0,218,1,1, ,1,8,8,17,1,0,0,170150217104,1701502171040691008,17015021710406910108,1701502171040691010108,202508,8
1,170150,170150,76,1,1,1,1,30,1,1,10,5,2, ,5,7,3, , , ,6,2,120550,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,8020,3521,2, ,2,1,2,2,1,2,1,2,2,1,1,1,2,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,420,50,1,70, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"54,3614505490431",4,540.0,180,1,1, ,1,3,14,17,1,0,0,170150024103,1701500241030760112,17015002410307601112,1701500241030760110112,202512,12
1,170150,170150,67,1,1,3,1,31,3,10,10,6,2, ,11,4,6,1, , ,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,4100,9313,4, ,6,2,2,2,2,2,2,2,2,2,2,2,10,2,1,5,2,2,1,40, , , , , , , , , , , ,5, , , , ,120,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"56,6506459594368",3,120.0,"196,666666666667",4,1, ,2,9,6,17,1,0,0,170150000502,1701500005020670109,17015000050206701109,1701500005020670110309,202509,9
1,170150,170150,63,2,1,1,1,30,1,1,10,5,2, ,5,6,6, , , ,6,2,131750,1,1, , , ,60, ,1,4, , , , , , , , , , , , ,8010,5414,2, ,3,2,2,2,1,2,1,2,2,2,1,1,6,1,1,50,1,1,1,60, , , , , , , , , , , ,1, , , , ,510,42,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"21,0214584115387",4,552.0,"360,666666666667",1,1, ,1,5,14,17,1,0,0,170150251104,1701502511040630202,17015025110406302102,1701502511040630210102,202502,2
1,170155,170155,65,7,1,1,1,30,1,10,10,5,2, ,5,7,3, , , ,6,2,40150,2,1, , , ,50, ,1,4, , , , , , , , , , , , ,4922,8322,6,2, , , , , , , , , , , , ,1,3,1,1,3,2,1,50, , , , , , , , , , , ,5,650,2, ,250, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1713,"66,9523110193353",4,400.0,"166,666666666667",4,1, ,2,8,8,17,6,0,0,170155019702,1701550197020650707,17015501970206507107,1701550197020650710107,202507,7
1,170150,170150,51,4,1,1,1,35,1,10,10,6,2, ,2,10,1, ,1,50520201,6,1, ,1,1, , , ,60, ,1,4, , , , , , , , , , , , ,4922,8322,6,2, , , , , , , , , , , , ,10,3,1,1,2,1,1,60, , , , , , , , , , , ,5,1150,2, ,450, , , , , , , ,1,150,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"20,3680469695148",5,700.0,700,1,1, ,1,8,8,17,1,0,0,170150316203,1701503162030510403,17015031620305104103,1701503162030510410103,202503,3
1,170150,170150,59,4,1,2,2,33,5,5,10,6,2, ,2,8,3, ,1,20910201,6,1, ,1,2,12,2, , , , , , , , , ,6,1, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,1,100,2, ,2, ,2, ,2,2,1,1,1,2,2,2,2,2,2,2,8,1,2511,"16,5189937039159",5,0.0,500,7, ,1, , , ,17,1,0,0,170150138709,1701501387090590403,17015013870905904103,1701501387090590410203,202503,3
1,170150,170150,54,7,1,3,1,30,3,1,10,6,2, ,2,9,4, ,1,30310301,6,1, ,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,8549,3513,2, ,3,2,2,2,1,2,1,2,2,2,1,1,5,1,1,8,1,1,1,40, , , , , , , , , , , ,1, , , , ,500,50,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"38,0144412805341",5,550.0,"883,333333333333",1,1, ,1,3,16,17,1,0,0,170150064001,1701500640010540704,17015006400105407104,1701500640010540710304,202504,4
1,170150,170150,53,5,1,1,2,32,1,10,10,6,1,6, ,9,1, ,2, ,6,1, ,1,2,12,2, , , , , , , , , ,8,52, , , ,1,3,52,6419,4312,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,1,180,1,200,2, ,2, ,2, ,2,1,1,1,1,2,2,2,2,2,2,2,3,1,2512,"85,6216498722397",5,0.0,191,7, ,1, , , ,17,1,0,0,170150364701,1701503647010530504,17015036470105305104,1701503647010530510104,202504,4
1,170150,170150,75,9,1,1,1,34,1,1,10,1,2, ,11,6,6, , , ,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,1071,3322,2, ,2,1,2,2,1,1,1,2,2,1,1,1,1,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,900,85,1,112, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"117,135150261502",4,1097.0,"274,25",1,1, ,1,3,3,17,1,0,0,170150298803,1701502988030750911,17015029880307509111,1701502988030750910111,202511,11
1,170150,170150,55,7,1,2,1,33,3,10,10,6,2, ,3,9,5, ,2, ,6,1, ,1,1, , , ,52, ,1,4, , , , , , , , , , , , ,4772,5223,2, ,3,2,2,2,2,2,2,2,2,2,2,2,0,1,1,20,1,1,1,52, , , , , , , , , , , ,5, , , , ,470,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"17,4383666506276",5,470.0,"352,5",1,1, ,1,5,7,17,1,0,0,170150033902,1701500339020550711,17015003390205507111,1701500339020550710211,202511,11
1,170150,170150,52,6,1,1,1,30,1,1,10,1,2, ,11,7,3, , , ,2,2,40150,2,1, , , ,48, ,1,4, , , , , , , , , , , , ,2394,8332,2, ,3,1,2,2,1,1,1,2,2,2,1,1,0,1,2, , , ,1,48, , , , , , , , , , , ,1, , , , ,630,70,1,100, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"29,6215869109363",4,800.0,202,1,1, ,1,8,3,17,1,0,0,170150021603,1701500216030520610,17015002160305206110,1701500216030520610110,202510,10
1,170150,170150,59,7,1,2,2,34,2,1,10,5,2, ,2,9,5, ,1,30910205,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,8610,2211,2, ,3,2,2,2,1,1,1,2,2,1,1,1,10,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,1000,95,1,22, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"15,7099534717681",5,1117.0,"1152,33333333333",1,1, ,1,2,17,17,1,0,0,170150145005,1701501450050590703,17015014500505907103,1701501450050590710203,202503,3
1,170150,170150,52,6,1,1,2,31,1,1,10,6,2, ,5,6,6, , , ,6,1, ,4,1, , , ,40, ,1,4, , , , , , , , , , , , ,4773,5230,2, ,2,2,2,2,1,1,1,2,2,2,1,1,3,1,1,12,4,1,1,40, , , , , , , , , , , ,1, , , , ,425,45,1,7, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"206,384016006606",4,477.0,"105,4",1,1, ,1,5,7,17,1,0,0,170150139603,1701501396030520610,17015013960305206110,1701501396030520610110,202510,10
1,170150,170150,73,9,1,2,1,32,2,10,10,5,2, ,3,6,6, , , ,6,2,50350,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,4540,7231,5,2, , , , , , , , , , , , ,5,6,1,2,2,1,1,40, , , , , , , , , , , ,5,1000,2, ,500, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"34,0687633157826",4,500.0,354,1,1, ,1,7,7,17,1,0,0,170150363902,1701503639020730912,17015036390207309112,1701503639020730910212,202512,12
1,170150,170150,63,3,1,1,2,34,1,1,10,6,2, ,2,9,5, ,1,30910205,6,1, ,2,1, , , ,60, ,1,4, , , , , , , , , , , , ,8610,2211,1, ,3,2,2,2,1,2,1,2,2,2,1,1,4,1,2, , , ,2,40,20,0,8620,2211,6,2,8,1,1,2,1,1, , , , ,1400,140,2, ,200,2, ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"35,6166482266008",5,1740.0,870,1,1, ,1,2,17,17,1,0,0,170150123502,1701501235020630302,17015012350206303102,1701501235020630310102,202502,2
1,170352,170352,68,5,1,4,2,30,3,10,10,6,2, ,3,7,3, , , ,6,1, ,3,2,12,2, , , , , , , , , ,11, ,6,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1711,"120,034957099436",4,0.0,"39,5833333333333",9, , , , , ,17,6,1,1,170352020403,1703520204030680507,17035202040306805107,1703520204030680510407,202507,7
1,170150,170150,66,2,1,3,2,35,3,1,10,3,2, ,2,9,5, ,1,30310402,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,6419,2423,2, ,2,1,2,1,1,2,1,2,2,1,1,1,10,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,800,80,1,120, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"19,7064832310107",5,1000.0,"337,5",1,1, ,1,2,11,17,1,0,0,170150173101,1701501731010660205,17015017310106602105,1701501731010660210305,202505,5
1,170150,170150,68,1,1,3,1,30,3,1,10,6,2, ,2,9,4, ,1,30910402,6,1, ,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,8423,5411,1, ,1,2,2,2,1,2,1,2,2,2,1,1,1,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,800,80,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"99,027656180155",5,880.0,345,1,1, ,1,5,15,17,1,0,0,170150389301,1701503893010680110,17015038930106801110,1701503893010680110310,202510,10
1,170150,170150,63,10,1,2,1,31,2,1,5,1,2, ,5,6,6, , , ,2,2,80253,1,1, , , ,66, ,1,4, , , , , , , , , , , , ,8010,5414,2, ,3,2,2,2,1,1,1,2,2,1,1,1,4,1,2, , , ,2,60,6,0,9319,3422,6,2,8,1,1,3,2,1, , , , ,900,200,1,50,200,2, ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"44,0191386869424",4,1350.0,"934,666666666667",1,1, ,1,5,14,17,1,0,0,170150234001,1701502340010631002,17015023400106310102,1701502340010631010202,202502,2
1,170150,170150,70,1,1,2,2,34,3,10,10,6,2, ,2,10,1, ,1,50110104,6,1, ,2,2,12,2, , , , , , , , , ,8,52, , , ,1,5,52,6820,4321,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, ,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2511,"22,5753205418696",5,0.0,1200,7, ,1, , , ,17,1,0,0,170150319302,1701503193020700109,17015031930207001109,1701503193020700110209,202509,9
1,170150,170150,75,2,1,2,2,32,9,1,5,6,2, ,2,9,4, ,1,30320101,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,7310,2642,2, ,2,2,2,2,1,2,1,1,2,2,1,1,7,1,1,50,1,1,1,40, , , , , , , , , , , ,1, , , , ,1200,120,1,20, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"26,1263486294138",5,1340.0,1170,1,1, ,1,2,13,17,1,0,0,170150149809,1701501498090750211,17015014980907502111,1701501498090750210211,202511,11
1,170150,170150,60,6,1,1,2,31,1,10,10,6,2, ,5,6,6, , , ,6,1, ,3,1, , , ,30,1, ,2,1,5,1,4, , , , , , , , ,9700,9111,10, ,3,1,2,2,2,2,2,2,2,2,2,2,2,8,1,1, , ,1,40, , , , , , , , , , , ,5, , , , ,250,0,1,70, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"57,1956575317443",4,320.0,"103,75",2,1, ,3,9,20,17,1,0,0,170150149902,1701501499020600606,17015014990206006106,1701501499020600610106,202506,6
1,170150,170150,47,6,1,1,1,30,1,1,10,1,2, ,2,9,5, ,1,30710404,6,2,110150,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,4321,2152,2, ,2,2,2,2,1,1,1,2,2,2,1,1,3,1,1,43,1,1,1,40, , , , , , , , , , , ,1, , , , ,950,100,1,21, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"24,5294328668006",5,1071.0,884,1,1, ,1,2,6,17,1,0,0,170150142503,1701501425030470602,17015014250304706102,1701501425030470610102,202502,2
1,170150,170150,56,1,1,3,2,33,3,10,10,2,2, ,5,9,3, ,2, ,6,1, ,1,1, , , ,20,1, ,4, , , , , , , , , , , , ,8230,3332,6,2, , , , , , , , , , , , ,10,8,1,1,3,1,1,20, , , , , , , , , , , ,5,250,2, ,0, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"14,4531101834176",5,250.0,110,4,1, ,1,3,14,17,1,0,0,170150102003,1701501020030560105,17015010200305601105,1701501020030560110305,202505,5
1,170150,170150,74,8,1,2,1,32,3,10,10,6,1,3, ,7,3, , , ,6,1, ,3,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"21,8921384853607",4,0.0,"166,666666666667",9, , , , , ,17,1,0,0,170150106301,1701501063010740810,17015010630107408110,1701501063010740810210,202510,10
2,170179,170179,60,9,1,1,2,33,1,1,10,6,1,6, ,7,1, , , ,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,119,6113,2, ,2,2,2,2,1,2,1,2,2,2,1,1,9,11,1,86,1,1,1,40, , , , , , , , , , , ,1, , , , ,895,45,2, , , , ,2, ,2, ,1,50,2, ,2, ,2, , , , , , , , , , , , , , ,1,1723,"117,963333784637",4,940.0,"247,5",1,1, ,1,6,1,17,6,0,0,170179902002,1701799020020600909,17017990200206009109,1701799020020600910109,202509,9
1,170151,170151,52,8,1,2,2,33,2,10,10,5,2, ,3,6,6, , , ,6,2,40150,1,1, , , ,18,1, ,1,1,25,1,4, , , , , , , , ,4772,5223,2, ,3,2,2,2,2,2,2,2,2,2,2,2,0,1,1,4,2,1,1,18, , , , , , , , , , , ,5, , , , ,250,0,2, , , , ,2, ,1,380,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1713,"70,8907081514751",4,250.0,"233,5",2,1, ,1,5,7,17,6,0,0,170151004206,1701510042060520801,17015100420605208101,1701510042060520810201,202501,1
1,170150,170150,53,6,1,2,2,33,2,1,10,1,2, ,2,9,5, ,1,30410102,6,2,50550,2,2,12,1,4,40, ,1,4, , , , , , , , , , , , ,8411,3352,1, ,1,2,2,2,1,1,1,2,2,2,1,1,7,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,1400,500,1,8, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"35,7636242061968",5,1908.0,1054,1,1, ,1,3,15,17,1,0,0,170150161502,1701501615020530601,17015016150205306101,1701501615020530610201,202501,1
1,170150,170150,72,6,1,1,2,32,1,10,10,2,2, ,2,8,2, ,1,10910301,6,2,110754,1,2,12,2, , , , , , , , , ,2,4, , , ,1,5,4,8690,3221,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,1,200,2, ,2, ,2, ,2, ,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2511,"187,804987780418",5,0.0,"66,6666666666667",7, ,1, , , ,17,1,1,0,170150233201,1701502332010720608,17015023320107206108,1701502332010720610108,202508,8
1,170150,170150,60,4,1,3,2,32,3,1,10,3,2, ,2,9,5, ,1,30310403,6,1, ,3,1, , , ,40, ,1,4, , , , , , , , , , , , ,2023,3322,2, ,2,2,2,2,1,1,1,2,2,1,1,1,0,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,470,42,1,52, , , ,2, ,1,132,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"29,118846327027",5,564.0,332,1,1, ,1,3,3,17,1,0,0,170150043302,1701500433020600406,17015004330206004106,1701500433020600410306,202506,6
